teu_count,train_length,total_distance_trip,departure_delay,arrival_delay,distance_between_control_stations,weight_per_length_of_train,weight_per_wagon_of_train
80.25,680.0,182.82599399208226,85.0,92.0,37.64880051040979,2.5555573529411766,86.88895
85.5,680.0,182.82599399208226,-27.0,-25.0,37.64880051040979,2.649120588235294,90.0701
49.5,390.0,84.53661079078674,-65.0,-64.0,2.8944667759976737,2.634548717948718,79.03646153846154
87.65,634.0,23.451190767306063,-94.0,3.0,23.451190767306063,2.669602523659306,52.8915
80.25,686.0,53.86805444969524,-4.0,-13.0,37.64880051040979,2.60231778425656,85.00904761904762
84.75,686.0,53.86805444969524,28.0,15.0,37.64880051040979,2.6416326530612246,86.29333333333334
85.5,686.0,53.86805444969524,-54.0,-66.0,37.64880051040979,2.4837084548104955,81.13447619047619
51.75,612.0,182.82599399208226,358.0,321.0,37.64880051040979,2.138707516339869,72.71605555555556
58.5,612.0,182.82599399208226,11.0,-32.0,37.64880051040979,2.259232026143791,76.8138888888889
60.75,612.0,182.82599399208226,746.0,722.0,37.64880051040979,2.206436274509804,75.01883333333333
63.0,544.0,653.4405428057595,-99.0,-84.0,2.8944667759976737,1.9490625,66.268125
83.25,686.0,629.0199232209415,530.0,522.0,53.85310029852349,2.5495510204081633,83.28533333333333
85.5,686.0,629.0199232209415,147.0,249.0,53.85310029852349,2.7085233236151605,88.47842857142857
84.75,686.0,629.0199232209415,70.0,196.0,53.85310029852349,2.610075801749271,85.26247619047619
78.0,686.0,629.0199232209415,109.0,99.0,53.85310029852349,2.346119533527697,76.63990476190477
78.75,686.0,629.0199232209415,-77.0,-79.0,53.85310029852349,2.4138454810495626,78.85228571428571
57.72,606.0,20.242665455233062,-83.0,-114.0,20.242570519935096,3.13673102310231,63.36196666666667
55.67,568.0,20.242665455233062,16.0,0.0,20.242570519935096,2.8842359154929578,51.1951875
12.29,564.0,20.242665455233062,-58.0,-97.0,20.242570519935096,1.522645390070922,27.702322580645163
64.83,574.0,20.242665455233062,2333.0,2311.0,20.242570519935096,2.791390243902439,51.685741935483875
45.0,612.0,53.86805444969524,-214.0,-241.0,37.64880051040979,1.9968856209150327,67.89411111111112
42.75,646.0,434.03770208782566,22.0,16.0,27.87230930346614,1.7048715170278637,57.96563157894737
41.5,646.0,434.03770208782566,16.0,13.0,27.87230930346614,1.7280092879256967,58.75231578947369
71.75,686.0,434.03770208782566,18.0,11.0,27.87230930346614,2.034774052478134,66.46928571428572
57.17,578.0,434.03770208782566,-11.0,-24.0,27.87230930346614,2.132749134948097,72.5134705882353
18.0,646.0,434.03770208782566,6.0,10.0,27.87230930346614,1.3466594427244583,45.78642105263158
71.85,686.0,434.03770208782566,19.0,9.0,27.87230930346614,1.924868804664723,62.87904761904762
75.0,652.0,434.03770208782566,26.0,29.0,27.87230930346614,2.0614325153374233,67.20270000000001
29.34,686.0,434.03770208782566,-3.0,-18.0,27.87230930346614,1.4880160349854228,48.60852380952381
44.96,686.0,434.03770208782566,3.0,2.0,27.87230930346614,1.6178673469387754,52.85033333333333
86.81,678.0,434.03770208782566,-45.0,-53.0,27.87230930346614,2.335064896755162,71.96245454545455
65.45,686.0,434.03770208782566,-7.0,3.0,27.87230930346614,1.8097973760932944,59.12004761904762
75.23,652.0,434.03770208782566,42.0,54.0,27.87230930346614,2.1005138036809816,68.47675000000001
82.45,686.0,434.03770208782566,20.0,12.0,27.87230930346614,2.2754169096209913,74.33028571428571
79.53,686.0,434.03770208782566,23.0,15.0,27.87230930346614,2.0999650145772595,68.59885714285714
66.2,686.0,434.03770208782566,3.0,1.0,27.87230930346614,2.148485422740525,70.18385714285715
49.59,686.0,434.03770208782566,6.0,1.0,27.87230930346614,1.7156559766763848,56.044761904761906
43.31,612.0,434.03770208782566,8.0,-1.0,27.87230930346614,1.7270228758169937,58.71877777777778
54.5,646.0,434.03770208782566,15.0,6.0,27.87230930346614,1.7334009287925698,58.93563157894737
55.25,646.0,434.03770208782566,20.0,14.0,27.87230930346614,1.7549628482972135,59.66873684210526
47.06,714.0,434.03770208782566,76.0,88.0,27.87230930346614,1.7435196078431374,59.27966666666667
35.42,620.0,434.03770208782566,109.0,109.0,27.87230930346614,1.4512,42.844952380952385
25.06,620.0,434.03770208782566,12.0,7.0,27.87230930346614,1.4164774193548386,41.819809523809525
46.28,606.0,434.03770208782566,3.0,-7.0,27.87230930346614,1.4849356435643564,42.851
37.28,648.0,434.03770208782566,5.0,7.0,27.87230930346614,1.5247947530864199,44.912136363636364
64.84,620.0,434.03770208782566,-13.0,-6.0,27.87230930346614,1.9513822580645162,57.61223809523809
52.17,646.0,434.03770208782566,117.0,115.0,27.87230930346614,1.7287399380804955,58.777157894736845
61.45,688.0,434.03770208782566,-568.0,-571.0,27.87230930346614,1.4196933139534884,42.46734782608696
65.28,646.0,434.03770208782566,84.0,84.0,27.87230930346614,2.1099907120743033,71.73968421052632
47.41,580.0,434.03770208782566,400.0,398.0,27.87230930346614,1.4438741379310345,41.87235
59.17,648.0,434.03770208782566,11.0,-1.0,27.87230930346614,1.7061126543209875,50.25277272727272
84.81,694.0,434.03770208782566,110.0,105.0,27.87230930346614,2.203348703170029,61.16496
51.2,680.0,434.03770208782566,106.0,120.0,27.87230930346614,1.803479411764706,61.3183
70.12,680.0,434.03770208782566,55.0,21.0,27.87230930346614,2.141954411764706,72.82645
50.53,612.0,434.03770208782566,26.0,16.0,27.87230930346614,1.6065915032679738,54.62411111111111
47.26,686.0,434.03770208782566,15.0,6.0,27.87230930346614,1.6819431486880467,54.9434761904762
59.98,686.0,434.03770208782566,20.0,9.0,27.87230930346614,1.6835466472303207,54.99585714285714
72.31,686.0,434.03770208782566,30.0,24.0,27.87230930346614,1.9127827988338193,62.4842380952381
46.0,686.0,434.03770208782566,4.0,-1.0,27.87230930346614,1.6511078717201166,53.93619047619048
88.6,670.0,434.03770208782566,3.0,138.0,27.87230930346614,2.3108119402985072,67.31495652173912
69.07,686.0,434.03770208782566,3.0,11.0,27.87230930346614,2.002206997084548,65.40542857142857
36.0,652.0,434.03770208782566,5.0,7.0,27.87230930346614,1.4283128834355827,46.563
48.78,686.0,434.03770208782566,-65.0,-75.0,27.87230930346614,1.5234650145772595,49.76652380952381
24.5,686.0,434.03770208782566,495.0,491.0,27.87230930346614,1.3086530612244898,42.74933333333333
66.45,652.0,434.03770208782566,2.0,0.0,27.87230930346614,1.7545015337423313,57.196749999999994
69.28,670.0,434.03770208782566,1.0,-3.0,27.87230930346614,1.7879686567164181,52.08430434782609
74.84,686.0,434.03770208782566,9.0,0.0,27.87230930346614,1.8845772594752186,61.56285714285714
42.75,612.0,53.86805444969524,-29.0,-62.0,37.64880051040979,1.937746732026144,65.88338888888889
81.0,612.0,53.86805444969524,29.0,57.0,37.64880051040979,2.724856209150327,92.64511111111112
88.0,686.0,629.0199232209415,136.0,102.0,53.85310029852349,2.6759081632653063,87.413
72.0,686.0,629.0199232209415,193.0,161.0,53.85310029852349,2.3278717201166184,76.04380952380953
81.0,686.0,629.0199232209415,61.0,52.0,53.85310029852349,2.488591836734694,81.294
83.25,686.0,629.0199232209415,151.0,158.0,53.85310029852349,2.0915685131195336,68.32457142857143
91.5,686.0,629.0199232209415,32.0,18.0,53.85310029852349,2.7736282798833822,90.60519047619047
85.5,686.0,629.0199232209416,-357.0,-33.0,53.85310029852349,2.6536822157434403,86.68695238095238
85.5,686.0,629.0199232209416,242.0,256.0,53.85310029852349,2.442097667638484,79.77519047619047
31.5,390.0,84.53661079078674,-35.0,-38.0,2.8944667759976737,1.9852128205128203,59.55638461538461
56.99,592.0,23.451190767306063,31.0,76.0,23.451190767306063,3.070125,58.62948387096774
88.16,644.0,23.451190767306063,-8.0,-22.0,23.451190767306063,3.3415512422360245,65.21087878787878
45.0,390.0,84.53661079078674,-5.0,-6.0,2.8944667759976737,2.448823076923077,73.46469230769232
53.47,580.0,23.451190767306063,-5.0,-26.0,23.451190767306063,2.866422413793104,53.62983870967742
45.0,390.0,84.53661079078674,-61.0,-61.0,2.8944667759976737,2.491753846153846,74.75261538461538
58.5,390.0,84.53661079078674,-44.0,-35.0,2.8944667759976737,2.9537948717948717,88.61384615384615
45.0,390.0,84.53661079078674,-61.0,-61.0,2.8944667759976737,2.455974358974359,73.67923076923077
58.5,414.0,84.53661079078674,-135.0,-132.0,2.8944667759976737,2.887140096618358,91.9443076923077
58.5,414.0,84.53661079078674,-61.0,-60.0,2.8944667759976737,2.885212560386474,91.88292307692308
66.32,654.0,23.451190767306063,-2.0,-18.0,23.451190767306063,2.592874617737003,58.47379310344827
69.99,642.0,23.451190767306063,-52.0,-75.0,23.451190767306063,3.0784563862928347,61.76153125
56.17,680.0,434.0669115726653,12.0,12.0,2.8944667759976737,1.7143617647058824,58.28830000000001
70.31,646.0,434.0669115726653,6.0,10.0,2.8944667759976737,2.185886996904025,74.32015789473685
73.78,660.0,434.0669115726653,75.0,81.0,2.8944667759976737,2.2629469696969697,74.67725
70.65,646.0,434.0669115726653,105.0,109.0,2.8944667759976737,2.1519798761609907,73.16731578947369
49.01,680.0,434.0669115726653,4.0,16.0,2.8944667759976737,1.6272161764705884,55.32535
71.15,680.0,434.0669115726653,155.0,163.0,2.8944667759976737,1.9446470588235292,66.118
79.84,672.0,434.0669115726653,8.0,14.0,2.8944667759976737,2.1251309523809523,68.00419047619047
72.75,646.0,434.0669115726653,87.0,100.0,2.8944667759976737,2.3705541795665632,80.59884210526316
55.79,646.0,434.0669115726653,6.0,16.0,2.8944667759976737,1.9050170278637772,64.77057894736842
53.78,666.0,434.0669115726653,5.0,14.0,2.8944667759976737,1.8555285285285283,61.7891
51.03,680.0,434.0669115726653,-75.0,-69.0,2.8944667759976737,1.9477691176470588,66.22415
62.5,686.0,434.0669115726653,-9.0,-2.0,2.8944667759976737,1.9915743440233236,65.05809523809523
61.72,680.0,434.0669115726653,21.0,34.0,2.8944667759976737,1.7694558823529412,60.161500000000004
65.24,620.0,23.451190767306063,-72.0,-78.0,23.451190767306063,3.1784983870967745,61.58340625
36.0,390.0,84.53661079078674,-61.0,-63.0,2.8944667759976737,2.13355641025641,64.0066923076923
58.5,406.0,84.53661079078674,-60.0,-58.0,2.8944667759976737,2.8571748768472904,89.23176923076923
47.56,644.0,23.451190767306063,-5.0,30.0,23.451190767306063,1.7532065217391306,34.21409090909091
76.5,612.0,53.86805444969524,73.0,85.0,37.64880051040979,2.7042941176470587,91.946
83.25,686.0,648.6356266122457,11.0,35.0,53.85310029852349,2.500734693877551,81.69066666666666
85.5,686.0,648.6356266122457,-100.0,-101.0,53.85310029852349,2.142421282798834,69.9857619047619
76.5,686.0,648.6356266122457,147.0,153.0,53.85310029852349,2.4571166180758017,80.26580952380952
63.0,686.0,648.6356266122457,773.0,777.0,53.85310029852349,1.9946705539358602,65.1592380952381
74.25,686.0,648.6356266122457,85.0,66.0,53.85310029852349,2.132033527696793,69.64642857142857
83.25,686.0,648.6356266122457,79.0,79.0,53.85310029852349,2.12482361516035,69.41090476190476
85.5,686.0,648.6356266122457,34.0,21.0,53.85310029852349,2.1428396501457727,69.99942857142858
85.5,686.0,648.6356266122457,160.0,146.0,53.85310029852349,2.4797973760932948,81.0067142857143
78.0,686.0,648.6356266122457,101.0,95.0,53.85310029852349,2.1591399416909622,70.53190476190477
87.75,686.0,648.6356266122457,286.0,279.0,53.85310029852349,2.7732886297376096,90.59409523809525
72.0,686.0,648.6356266122457,7.0,1.0,53.85310029852349,2.2714344023323614,74.20019047619047
85.5,686.0,648.6356266122457,137.0,166.0,53.85310029852349,2.653752186588921,86.6892380952381
74.25,686.0,648.6356266122457,69.0,61.0,53.85310029852349,2.3104620991253646,75.47509523809524
85.5,686.0,648.6356266122457,1817.0,1801.0,53.85310029852349,1.9256967930029154,62.90609523809524
72.0,686.0,648.6356266122457,324.0,339.0,53.85310029852349,2.083667638483965,68.0664761904762
85.17,606.0,73.26746752917097,56.0,49.0,20.242570519935096,3.3521765676567656,67.71396666666666
64.19,560.0,73.26746752917097,-16.0,-16.0,20.242570519935096,2.6472785714285716,49.41586666666667
94.68,688.0,73.26746752917097,-27.0,-40.0,20.242570519935096,3.2378546511627904,67.50436363636364
73.0,554.0,73.42043662514106,145.0,125.0,21.691882030770223,2.3273357400722023,75.84376470588235
87.59,632.0,73.38766521801544,-62.0,-61.0,23.451190767306063,2.4733196202531644,47.36781818181818
80.47,594.0,73.38766521801544,-57.0,36.0,23.451190767306063,3.3905185185185185,67.13226666666667
86.95,626.0,73.38766521801544,-15.0,-10.0,23.451190767306063,3.4148785942492013,71.25713333333333
91.85,674.0,73.26746752917097,117.0,99.0,20.242570519935096,3.3423560830860537,70.398375
48.75,486.0,73.42043662514106,38.0,64.0,21.691882030770223,1.9650555555555556,63.66780000000001
66.75,486.0,73.42043662514106,-4.0,15.0,21.691882030770223,2.21777366255144,71.85586666666667
83.03,626.0,73.26746752917097,-31.0,-20.0,20.242570519935096,3.2672284345047924,68.17616666666667
83.32,626.0,73.38766521801544,-40.0,-32.0,23.451190767306063,3.1887571884984025,66.53873333333334
76.55,560.0,73.38766521801544,6.0,16.0,23.451190767306063,3.4744,64.85546666666667
86.94,600.0,73.38766521801544,11.0,16.0,23.451190767306063,3.176355,59.55665625
66.0,470.0,73.42043662514106,30.0,38.0,21.691882030770223,1.6801425531914895,52.644466666666666
61.28,462.0,73.42043662514106,45.0,46.0,21.691882030770223,2.112160173160173,65.05453333333334
49.75,462.0,73.42043662514106,13.0,7.0,21.691882030770223,1.7383419913419915,53.540933333333335
58.42,462.0,73.42043662514106,-18.0,-8.0,21.691882030770223,2.2330497835497836,68.77793333333334
79.38,558.0,73.38766521801544,-20.0,-14.0,23.451190767306063,3.2794444444444446,60.99766666666667
78.48,558.0,73.38766521801544,73.0,78.0,23.451190767306063,3.37278853046595,62.73386666666667
75.18,558.0,73.26746752917097,-25.0,-24.0,20.242570519935096,2.9801594982078856,55.43096666666667
37.0,478.0,73.42043662514106,122.0,129.0,21.691882030770223,1.509644351464435,48.10733333333334
33.75,492.0,73.42043662514106,14.0,14.0,21.691882030770223,1.201229674796748,36.9378125
42.67,478.0,73.42043662514106,-16.0,-14.0,21.691882030770223,1.8682196652719665,59.53393333333334
81.53,602.0,73.26746752917097,9.0,0.0,20.242570519935096,3.580661129568106,67.3611875
90.85,642.0,73.38766521801544,1512.0,1553.0,23.451190767306063,3.177235202492212,63.74328125
88.63,642.0,73.38766521801544,-54.0,-44.0,23.451190767306063,2.8643878504672897,57.46678125
88.65,644.0,73.38766521801544,33.0,29.0,23.451190767306063,3.3713726708074536,65.79284848484849
40.5,482.0,73.42043662514106,-1.0,0.0,21.691882030770223,1.694228215767635,54.4412
88.75,662.0,73.38766521801544,1465.0,1473.0,23.451190767306063,3.4269486404833835,70.895
82.86,600.0,73.38766521801544,-66.0,-65.0,23.451190767306063,3.1251883333333335,60.48751612903226
92.38,662.0,73.38766521801544,1504.0,1563.0,23.451190767306063,3.039666163141994,62.88309375
66.75,482.0,73.42043662514106,73.0,77.0,21.691882030770223,2.2031929460580915,70.79593333333334
66.25,482.0,73.42043662514106,79.0,77.0,21.691882030770223,2.2822738589211617,73.33706666666667
60.75,482.0,73.42043662514106,103.0,105.0,21.691882030770223,1.9527738589211618,62.74913333333333
55.74,448.0,73.42043662514106,122.0,122.0,21.691882030770223,2.1518683035714288,68.85978571428572
88.69,620.0,73.26746752917097,63.0,71.0,20.242570519935096,3.5138903225806453,68.081625
33.78,458.0,73.42043662514106,182.0,227.0,21.691882030770223,1.5197576419213974,46.40326666666667
83.11,642.0,73.38766521801544,-27.0,19.0,23.451190767306063,3.4409532710280377,71.26103225806452
58.09,680.0,260.9385450307513,-55.0,-46.0,2.8944667759976737,1.9267073529411765,65.50805
54.73,533.0,23.451190767306063,-105.0,-24.0,23.451190767306063,2.90065478424015,77.30245
80.81,584.0,23.451190767306063,-115.0,-42.0,23.451190767306063,3.463029109589041,67.41363333333334
89.14,652.0,23.451190767306063,-113.0,-37.0,23.451190767306063,3.3326441717791413,67.902625
58.6,404.0,23.451190767306063,2972.0,2991.0,23.451190767306063,2.9695445544554455,52.16069565217391
81.02,680.0,260.9385450307513,-107.0,-97.0,2.8944667759976737,2.1690323529411764,73.7471
70.43,680.0,260.9385450307513,-85.0,-77.0,2.8944667759976737,2.0182882352941176,68.6218
69.62,680.0,260.9385450307513,55.0,69.0,2.8944667759976737,1.7822102941176472,60.595150000000004
64.4,680.0,260.9385450307513,-87.0,-78.0,2.8944667759976737,1.862383823529412,63.32105
73.62,680.0,260.9385450307513,-28.0,-16.0,2.8944667759976737,2.1289338235294117,72.38374999999999
71.09,646.0,260.9385450307513,-49.0,-42.0,2.8944667759976737,2.0337461300309596,69.14736842105263
77.76,680.0,260.9385450307513,0.0,5.0,2.8944667759976737,2.0628867647058824,70.13815
80.89,680.0,260.9385450307513,-92.0,-85.0,2.8944667759976737,2.3244014705882354,79.02965
74.59,680.0,260.9385450307513,-7.0,-4.0,2.8944667759976737,2.0644720588235295,70.19205
77.96,680.0,260.9385450307513,-82.0,-75.0,2.8944667759976737,2.2897235294117646,77.8506
76.54,680.0,260.9385450307513,-4.0,3.0,2.8944667759976737,2.1082985294117647,71.68215000000001
35.15,466.0,73.38766521801544,51.0,50.0,23.451190767306063,2.707285407725322,48.52288461538462
60.75,544.0,547.5301558288629,137.0,129.0,37.64880051040979,1.5169007352941175,51.574625
72.0,544.0,547.5301558288629,-102.0,-116.0,37.64880051040979,1.4939963235294118,50.795875
72.0,544.0,547.5301558288629,17.0,21.0,37.64880051040979,1.6069466911764705,54.6361875
15.0,322.0,120.76834450057095,23.0,44.0,23.451190767306063,1.5230434782608697,49.042
12.53,322.0,120.76834450057095,36.0,53.0,23.451190767306063,1.4969875776397514,48.202999999999996
28.0,322.0,120.80111590769656,475.0,497.0,21.691882030770223,1.8169937888198757,58.5072
3.0,322.0,120.80111590769656,43.0,73.0,21.691882030770223,1.2217391304347824,39.339999999999996
47.5,356.0,120.80111590769656,-6.0,27.0,21.691882030770223,1.928752808988764,62.421454545454544
63.0,544.0,547.5301558288629,703.0,682.0,37.64880051040979,1.4185992647058823,48.232375
56.25,476.0,547.5301558288629,-22.0,34.0,37.64880051040979,1.4271323529411766,48.5225
63.0,544.0,547.5301558288629,49.0,36.0,37.64880051040979,1.4252922794117648,48.4599375
67.5,544.0,547.5301558288629,101.0,74.0,37.64880051040979,1.4379503676470589,48.8903125
60.75,544.0,547.5301558288629,869.0,864.0,37.64880051040979,1.3893694852941176,47.2385625
72.0,544.0,547.5301558288629,-147.0,-170.0,37.64880051040979,1.4777426470588235,50.24325
72.0,544.0,547.5301558288629,80.0,60.0,37.64880051040979,1.4656654411764707,49.832625
45.0,544.0,547.5301558288629,233.0,225.0,37.64880051040979,1.3401433823529412,45.564875
33.75,544.0,547.5301558288629,214.0,211.0,37.64880051040979,1.2536121323529412,42.6228125
40.17,322.0,120.80111590769656,26.0,35.0,21.691882030770223,2.2356863354037264,71.9891
33.75,328.0,120.80111590769656,-13.0,-22.0,21.691882030770223,1.4378353658536587,47.161
49.5,544.0,547.5301558288629,39.0,13.0,37.64880051040979,1.3170441176470589,44.7795
54.0,510.0,547.5301558288629,77.0,65.0,37.64880051040979,1.3975980392156861,47.51833333333333
72.0,544.0,547.5301558288629,1458.0,1469.0,37.64880051040979,1.46596875,49.8429375
72.0,544.0,547.5301558288629,20.0,25.0,37.64880051040979,1.4553897058823528,49.48325
29.25,390.0,88.20985873089927,-17.0,-16.0,2.8944667759976737,1.9274179487179486,57.82253846153846
34.5,322.0,120.80111590769656,6.0,5.0,21.691882030770223,2.280732919254658,73.4396
33.75,322.0,120.80111590769656,5.0,17.0,21.691882030770223,2.0406583850931677,65.7092
34.5,322.0,120.80111590769656,-23.0,0.0,21.691882030770223,2.176611801242236,70.0869
40.75,322.0,120.80111590769656,-77.0,-50.0,21.691882030770223,2.49116149068323,80.2154
72.0,544.0,547.5301558288629,213.0,212.0,37.64880051040979,1.483018382352941,50.422625
72.0,578.0,547.5301558288629,-34.0,-50.0,37.64880051040979,1.4267854671280278,51.542625
63.0,544.0,547.5301558288629,-16.0,-27.0,37.64880051040979,1.4159117647058823,48.141
67.5,544.0,547.5301558288629,-41.0,-60.0,37.64880051040979,1.4270055147058824,48.5181875
67.5,510.0,547.5301558288629,-104.0,-106.0,37.64880051040979,1.450049019607843,49.30166666666666
67.5,544.0,547.5301558288629,31.0,-8.0,37.64880051040979,1.423408088235294,48.395875
72.0,544.0,547.5301558288629,14.0,8.0,37.64880051040979,1.4634797794117649,49.7583125
72.0,544.0,547.5301558288629,2326.0,2317.0,37.64880051040979,1.4533860294117649,49.415125
67.5,544.0,547.5301558288629,198.0,197.0,37.64880051040979,1.4308492647058824,48.648875
72.0,544.0,547.5301558288629,1399.0,1385.0,37.64880051040979,1.45271875,49.3924375
14.78,328.0,120.80111590769656,-2.0,5.0,21.691882030770223,1.7552073170731706,57.5708
60.75,476.0,120.80111590769658,-48.0,-43.0,21.691882030770223,2.4517542016806724,77.80233333333334
39.53,328.0,120.80111590769658,134.0,160.0,21.691882030770223,2.23165243902439,73.1982
29.25,390.0,88.20985873089927,-17.0,-21.0,2.8944667759976737,1.923225641025641,57.69676923076923
45.0,390.0,88.20985873089927,-61.0,-48.0,2.8944667759976737,2.484728205128205,74.54184615384615
58.5,390.0,88.20985873089927,-101.0,-96.0,2.8944667759976737,2.952076923076923,88.56230769230768
42.75,544.0,547.5301558288629,67.0,12.0,37.64880051040979,1.2931047794117647,43.9655625
67.5,544.0,547.5301558288629,314.0,296.0,37.64880051040979,1.4348621323529414,48.7853125
67.5,490.0,120.80111590769656,12.0,11.0,21.691882030770223,2.094918367346939,68.434
74.75,558.0,120.80111590769656,8.0,15.0,21.691882030770223,2.2912347670250894,75.20641176470588
42.75,544.0,547.5301558288629,56.0,5.0,37.64880051040979,1.3080514705882353,44.47375
69.75,544.0,547.5301558288629,-94.0,-110.0,37.64880051040979,1.5309209558823529,52.0513125
58.5,390.0,88.20985873089927,11.0,12.0,2.8944667759976737,2.9116179487179488,87.34853846153845
45.0,418.0,88.20985873089927,-82.0,-82.0,2.8944667759976737,2.0050598086124403,64.47038461538462
58.5,390.0,88.20985873089927,29.0,29.0,2.8944667759976737,2.910051282051282,87.30153846153847
67.5,516.0,120.80111590769656,-45.0,-38.0,21.691882030770223,2.442922480620155,78.78425
64.5,482.0,120.80111590769656,21.0,26.0,21.691882030770223,2.2223547717842322,71.41166666666666
67.5,544.0,821.9561464997462,-98.0,-113.0,37.64880051040979,1.9955422794117648,67.8484375
72.0,544.0,821.9561464997463,-45.0,-60.0,37.64880051040979,2.068566176470588,70.33125
63.0,544.0,821.9561464997463,187.0,160.0,37.64880051040979,1.41796875,48.2109375
72.0,544.0,821.9561464997463,-90.0,-113.0,37.64880051040979,2.0649172794117647,70.2071875
72.0,544.0,821.9561464997463,265.0,253.0,37.64880051040979,2.0681985294117644,70.31875
69.75,544.0,821.9561464997463,-154.0,-169.0,37.64880051040979,1.4587867647058825,49.59875
67.5,510.0,821.9561464997463,-59.0,-75.0,37.64880051040979,2.0525098039215686,69.78533333333333
72.0,544.0,821.9561464997463,194.0,170.0,37.64880051040979,2.062224264705882,70.115625
72.0,544.0,821.9561464997463,127.0,203.0,37.64880051040979,2.0593290441176473,70.0171875
58.5,390.0,88.20985873089927,-26.0,-21.0,2.8944667759976737,2.5843820512820512,77.53146153846154
64.25,482.0,120.80111590769656,22.0,35.0,21.691882030770223,2.412311203319502,77.51559999999999
44.03,482.0,120.80111590769656,21.0,40.0,21.691882030770223,1.9774253112033195,63.541266666666665
59.5,452.0,120.80111590769656,-12.0,37.0,21.691882030770223,2.2530442477876105,72.74114285714286
61.5,486.0,120.80111590769656,-30.0,-9.0,21.691882030770223,2.3661152263374485,76.66213333333333
63.0,544.0,821.9561464997463,735.0,728.0,37.64880051040979,1.9057996323529414,64.7971875
72.0,544.0,821.9561464997463,1241.0,1243.0,37.64880051040979,2.067922794117647,70.309375
63.0,544.0,451.02077218681086,5.0,-11.0,37.64880051040979,1.9415349264705881,66.0121875
72.0,544.0,821.9561464997463,29.0,6.0,37.64880051040979,2.035845588235294,69.21875
72.0,544.0,821.9561464997463,-17.0,-31.0,37.64880051040979,2.071626838235294,70.4353125
72.0,544.0,821.9561464997463,920.0,907.0,37.64880051040979,2.057077205882353,69.940625
72.0,544.0,821.9561464997463,-134.0,-152.0,37.64880051040979,2.0607297794117647,70.0648125
72.0,544.0,821.9561464997462,48.0,24.0,37.64880051040979,2.0557904411764705,69.896875
72.0,544.0,821.9561464997463,-42.0,-65.0,37.64880051040979,2.058768382352941,69.998125
51.75,510.0,821.9561464997463,-31.0,-53.0,37.64880051040979,1.8346470588235293,62.378
69.75,544.0,821.9561464997463,-7.0,1.0,37.64880051040979,2.025827205882353,68.878125
60.75,544.0,821.9561464997463,1.0,-5.0,37.64880051040979,1.8957444852941179,64.4553125
63.0,544.0,821.9561464997463,66.0,43.0,37.64880051040979,1.938033088235294,65.893125
65.25,510.0,821.9561464997463,42.0,31.0,37.64880051040979,2.0362549019607843,69.23266666666667
65.25,544.0,821.9561464997463,-92.0,-94.0,37.64880051040979,1.9719025735294116,67.0446875
58.5,442.0,821.9561464997463,269.0,263.0,37.64880051040979,2.0661990950226246,70.25076923076924
58.5,442.0,821.9561464997463,247.0,235.0,37.64880051040979,2.0653280542986425,70.22115384615384
72.0,544.0,821.9561464997463,-81.0,-94.0,37.64880051040979,2.0721323529411766,70.4525
58.5,544.0,821.9561464997463,70.0,58.0,37.64880051040979,1.849816176470588,62.89375
63.0,544.0,821.9561464997463,7.0,19.0,37.64880051040979,1.9210110294117646,65.314375
63.0,544.0,821.9561464997462,25.0,46.0,37.64880051040979,1.9201654411764704,65.285625
69.75,544.0,821.9561464997463,23.0,5.0,37.64880051040979,2.0373437500000002,69.2696875
67.5,544.0,821.9561464997463,-35.0,-32.0,37.64880051040979,1.9961029411764708,67.8675
67.5,544.0,821.9561464997463,-82.0,-82.0,37.64880051040979,1.9825919117647057,67.408125
67.5,510.0,844.5497922764476,-44.0,-27.0,37.64880051040979,2.0738627450980394,70.51133333333334
72.0,578.0,844.5497922764476,-43.0,-32.0,37.64880051040979,2.00121107266436,68.04117647058824
72.0,544.0,844.5497922764476,684.0,677.0,37.64880051040979,2.0643382352941178,70.1875
69.75,544.0,821.9561464997463,127.0,120.0,37.64880051040979,2.0284191176470587,68.96625
65.25,544.0,949.5846697188362,301.0,292.0,37.64880051040979,1.9600735294117646,66.6425
63.0,544.0,844.5497922764476,279.0,271.0,37.64880051040979,1.9251470588235293,65.455
72.0,544.0,821.9561464997463,-99.0,-110.0,37.64880051040979,2.1118786764705884,71.803875
72.0,544.0,821.9561464997463,163.0,148.0,37.64880051040979,2.0828124999999997,70.815625
72.0,544.0,821.9561464997463,13.0,23.0,37.64880051040979,2.0750257352941177,70.550875
77.54,586.0,73.42777490989019,20.0,20.0,20.242570519935096,3.3577337883959046,63.472
66.25,474.0,21.69197696606819,121.0,125.0,21.691882030770223,2.2627447257383966,71.50273333333332
64.5,474.0,21.69197696606819,89.0,100.0,21.691882030770223,2.1907025316455697,69.2262
85.96,620.0,23.45128570260403,-114.0,-73.0,23.451190767306063,3.4632935483870972,67.1013125
84.66,606.0,23.45128570260403,18.0,487.0,23.451190767306063,3.5538679867986795,67.301375
51.25,618.0,73.42777490989019,204.0,202.0,20.242570519935096,2.2488333333333332,47.92341379310345
80.23,586.0,73.42777490989019,565.0,553.0,20.242570519935096,3.399938566552901,64.26980645161291
80.01,584.0,23.45128570260403,1441.0,1449.0,23.451190767306063,3.6425051369863013,70.90743333333333
80.66,602.0,23.45128570260403,40.0,143.0,23.451190767306063,3.650559800664452,70.89151612903227
